,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.06400368695200986,0.10268136435481517,0.5090487367880107,0.15596311879274372
1,1.0,0.044483816053663534,0.09138060777362879,0.09720968346782635,0.04448249002249335
2,1.5,0.03400964179145896,0.07734598059219627,0.06213975194099901,0.04867216016195995
3,2.0,0.0260222092661438,0.0617179121336526,0.031028208725121274,0.020892759423294896
4,2.5,0.019724846302459825,0.046295466158845194,0.028667064820344826,0.012712747036051783
