,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.3197807345103039,0.31978073451030403,0.3197807345103039,0.09456897211581544,0.026249201152227654,0.026249201152227643,0.026249201152227643,0.026249201152227654,0.026249201152227643,0.026249201152227654,0.026249201152227643,0.026249201152227643,0.026249201152227654,0.026249201152227643,0.026249201152227643,0.026249201152227643,0.026249201152227643,0.026249201152227643,0.026249201152227643,0.026249201152227654
1,0.2408343196064012,0.24083431960640117,0.24083431960640117,0.24083431960640117,0.019768884793479047,0.019768884793479047,0.019768884793479043,0.019768884793479047,0.019768884793479047,0.019768884793479047,0.019768884793479047,0.019768884793479047,0.019768884793479047,0.019768884793479043,0.019768884793479047,0.019768884793479043,0.019768884793479043,0.019768884793479043,0.019768884793479043,0.019768884793479043
2,0.19131976644383064,0.19131976644383056,0.19131976644383064,0.19131976644383064,0.19131976644383064,0.01570448276526647,0.015704482765266477,0.015704482765266477,0.015704482765266477,0.015704482765266477,0.015704482765266477,0.015704482765266477,0.015704482765266477,0.01570448276526647,0.015704482765266477,0.015704482765266477,0.01570448276526647,0.015704482765266477,0.015704482765266477,0.015704482765266477
3,0.11774838846886404,0.11774838846886385,0.11774838846886376,0.16555005356933922,0.16555005356933922,0.16555005356933922,0.06749772679611708,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581,0.013589175919425581
4,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.19327508214600167,0.19327508214600195,0.19327508214600195,0.19327508214600195,0.156218929607885,0.015864984851988475,0.015864984851988475,0.015864984851988496,0.015864984851988475,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.015864984851988496,0.015864984851988496
5,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.19231096098301578,0.19231096098301578,0.19231096098301576,0.19231096098301578,0.19231096098301576,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504,0.015785844967651504
6,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.12573995192168747,0.15690884298549962,0.15690884298549962,0.15690884298549962,0.15690884298549962,0.15690884298549962,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288,0.012879862160542288
7,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.15736358202905912,0.15736358202905912,0.15736358202905912,0.15736358202905912,0.15736358202905912,0.11802948640202995,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103,0.012917189414307103
8,0.008768377351043924,0.008768377351044323,0.008768377351044323,0.008768377351044323,0.008768377351044323,0.008768377351044323,0.10682070412426657,0.10682070412426657,0.10682070412426657,0.10682070412426173,0.10682070412426173,0.08633602726535874,0.08633602726535833,0.08633602726535872,0.08633602726535872,0.08633602726535872,0.08633602726535869,0.08633602726535872,0.08633602726535869,0.08633602726535825
9,0.00813456316046033,0.00813456316046033,0.00813456316046033,0.00813456316046033,0.00813456316046033,0.00813456316046033,0.00813456316046033,0.09909926657526894,0.09909926657526892,0.09909926657526894,0.09909926657526894,0.09909926657526894,0.09909926657526894,0.09909926657526894,0.09909926657526894,0.09909926657526892,0.09909926657526894,0.09909926657526894,0.09909926657526894,0.09909926657526892
10,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.008301029572969593,0.10112724264032309,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301,0.10112724264032301
