,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.049151961829921535,0.20367172182816404,0.08214251673841146,0.1501171692437976
1,1.0,0.03927922620449552,0.141964081138538,0.03681356885600704,0.08678085245650025
2,1.5,0.031462209926110804,0.08895778580547116,0.037018414206361566,0.05355810839803835
3,2.0,0.024696079665922445,0.06652264822962536,0.027017554824647672,0.0459274362271733
4,2.5,0.019339581455551515,0.04912177188117918,0.018822256423878338,0.027866707780157655
