,eps_grid,mse_aaa,wass_aaa,mse_est,wass_est
0,0.5,0.06034030808125396,0.12329000000000016,0.19917515405208458,0.2663138203120888
1,1.0,0.05612199364952987,0.062002000000000244,0.12855748339594603,0.14170318092220888
2,1.5,0.05570942026907687,0.05994400000000029,0.08462663228302575,0.08759332285796038
3,2.0,0.0539761536617817,0.02374600000000008,0.06350923586870526,0.07221869828429363
4,2.5,0.052918597351268255,0.02773600000000009,0.054968798152938994,0.04364003659120712
