,eps_grid,mse_aaa,wass_aaa,mse_est,wass_est
0,0.5,0.04680024001502803,0.03213800000000003,0.20352785716912175,0.4097556789370886
1,1.0,0.03862031887785182,0.032694000000000153,0.14185257873612434,0.2499753073170294
2,1.5,0.031350985425779174,0.031802000000000046,0.0888597600213728,0.15428283121302935
3,2.0,0.02457466505007269,0.02851000000000005,0.06645205486382619,0.12466289821973478
4,2.5,0.01935121984337252,0.028674000000000074,0.04905774755160479,0.08773758995971104
