,eps_grid,mse_aaa,wass_aaa,mse_est,wass_est
0,0.5,0.06561608231106261,0.29957199999999995,0.17987430088914502,0.2090431616231538
1,1.0,0.0515733022604994,0.10838199999999969,0.14228952022718294,0.11871464054751486
2,1.5,0.044578543304922565,0.04946199999999983,0.08640733772151071,0.07042005866134991
3,2.0,0.04183369147526553,0.05127199999999978,0.06485133335548973,0.06338429272348357
4,2.5,0.03784436870221708,0.05657799999999974,0.050164572917645193,0.032136348774399005
