,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.1274777128187638,0.25850507572589804,0.23230624612492143,0.3370676460838702
1,1.0,0.1033203681894319,0.184462709590423,0.09812756255125006,0.1731185928466589
2,1.5,0.08238288961567286,0.1263198630963775,0.062173243464868716,0.1128760714775063
3,2.0,0.06383376441305913,0.09342898530689575,0.0411904238084758,0.07849033139867155
4,2.5,0.048068154133471735,0.07352435097870055,0.02473829476589495,0.05170933967150495
