,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.04818630576459859,0.20361419895224228,0.08866380000000035,0.16549047447711632
1,1.0,0.03865172761878361,0.14191949799420142,0.06253249999999996,0.10700984861205896
2,1.5,0.0314794634027844,0.08891859115507295,0.025997100000000054,0.06124210489628923
3,2.0,0.024542383062447472,0.06649442216320436,0.026573,0.049047984181261356
4,2.5,0.019351353807038667,0.049096172379601816,0.02269330000000014,0.036179724024597286
