,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.05665961208237978,0.10648833039028013,0.4830214646464648,0.348859468444809
1,1.0,0.04029510090214032,0.10006018351070489,0.07637121212121227,0.14277903130569353
2,1.5,0.032272527891455904,0.09100312220614018,0.06668977272727253,0.08023860407408565
3,2.0,0.024557792804325226,0.07918576484046941,0.04293541666666647,0.037359543404763496
4,2.5,0.019450896172925232,0.06522192311761367,0.01500378787878777,0.03154093985791825
