,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.05254142060451717,0.10249985871744602,0.10243752031266942,0.09242976530162582
1,1.0,0.040624631028273274,0.091219078020286,0.03859782164851375,0.036121553849540154
2,1.5,0.033215289587571487,0.07720925927383886,0.02266268885574032,0.028973020279053407
3,2.0,0.026040030650828307,0.06160881591108778,0.02271435595296638,0.020020402514523517
4,2.5,0.01925326275424317,0.04621363156163993,0.006880057333811149,0.014758286152179143
