,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.12648248048528926,0.2583217565193506,0.2851423142789288,0.31176800778739644
1,1.0,0.10401546920731523,0.18432062791397325,0.15081476018450254,0.1815899177138822
2,1.5,0.08237584856947602,0.12619495396941244,0.06483031037887999,0.10101266106147941
3,2.0,0.06387962868914428,0.09333903187502468,0.046154326929086935,0.07015693979613392
4,2.5,0.048089213368937615,0.07344276812593158,0.024634057925724352,0.043830559729731405
