,0,1,2
0,0.2373570959884384,0.1439643560173424,0.1439643560173424
1,0.2373570959884384,0.2373570959884384,0.1439643560173424
2,0.2373570959884384,0.2373570959884384,0.2373570959884384
3,0.1439643560173424,0.2373570959884384,0.2373570959884384
4,0.1439643560173424,0.1439643560173424,0.2373570959884384
