,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.055855729509248254,0.10664124503711334,0.3107992116633823,0.2713629322873353
1,1.0,0.0415643699096801,0.10020386749530233,0.15107937949741473,0.10535182959830403
2,1.5,0.03237281752759759,0.09113380047146621,0.08127492197884152,0.0743142899728764
3,2.0,0.024991157237434412,0.07929947366866137,0.03901016254234409,0.03183531374848933
4,2.5,0.019612109872873477,0.06531558020945424,0.025277188654953337,0.0204816706084568
