,0,1,2,3,4,5,6,7,8,9
0,0.21530971856738826,0.2153097185673883,0.21530971856738826,0.0480420919854547,0.048042091985454706,0.0480420919854547,0.048042091985454706,0.048042091985454706,0.0480420919854547,0.0480420919854547
1,0.18459356342310576,0.18459356342310576,0.18459356342310576,0.18042867562189988,0.04118839136896693,0.04118839136896693,0.04118839136896693,0.04118839136896693,0.04118839136896693,0.04118839136896693
2,0.17782828857297686,0.17782828857297686,0.17782828857297686,0.17782828857297686,0.14508931314420648,0.03967885450820952,0.03967885450820952,0.03967885450820952,0.03967885450820952,0.03967885450820952
3,0.16013379515835532,0.16013379515835538,0.16013379515835538,0.16013379515835538,0.16013379515835538,0.035730679358859686,0.03573067935885969,0.03573067935885969,0.03573067935885969,0.03573067935885969
4,0.04923831821848889,0.04923831821848864,0.04923831821848864,0.22067083260162815,0.22067083260162815,0.22067083260162815,0.04923831821848864,0.04923831821848864,0.04923831821848864,0.04923831821848864
5,0.04825629883819399,0.048256298838194,0.048256298838194,0.048256298838194,0.21626972707810144,0.2162697270781015,0.21626972707810144,0.048256298838194,0.04825629883819399,0.04825629883819399
6,0.036831507292249356,0.036831507292249356,0.03683150729224939,0.03683150729224939,0.040797338734045015,0.16506736367575067,0.1650673636757508,0.16506736367575067,0.16506736367575067,0.1650673636757508
7,0.03660336653123054,0.03660336653123053,0.03660336653123053,0.03660336653123053,0.03660336653123053,0.142146916025018,0.164044907720594,0.164044907720594,0.16404490772059402,0.164044907720594
8,0.04084680712488104,0.040846807124881056,0.04084680712488104,0.04084680712488104,0.040846807124881056,0.040846807124881056,0.1830626890497864,0.18306268904978634,0.1830626890497864,0.18306268904978634
9,0.05035833627312997,0.05035833627312997,0.05035833627312997,0.05035833627312997,0.05035833627312997,0.05035833627312997,0.057676977035787835,0.22569040527569548,0.22569040527569548,0.22569040527569548
