,0,1,2,3,4,5,6,7,8,9
0,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
1,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
2,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
3,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
4,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
5,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021
6,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021,0.04868300567885021
7,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021,0.04868300567885021
8,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.04868300567885021
9,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547
10,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547
11,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547
12,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547,0.08026470698433547
13,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547,0.08026470698433547
14,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547,0.08026470698433547
15,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.04868300567885021,0.08026470698433547
