,eps_grid,mse_aaa,wass_aaa,mse_est,wass_est
0,0.5,0.048136073653270266,0.8455020000000272,0.22119215485545735,3.708095867676667
1,1.0,0.03984197802886264,0.8628740000000245,0.14412798702484872,2.4581553327292984
2,1.5,0.03252351619291892,0.836722000000025,0.09921890288607857,1.7384698783826185
3,2.0,0.025652972795462338,0.8391960000000231,0.0713982419811891,1.3317820091381316
4,2.5,0.019725929891850975,0.840564000000026,0.05416316199404307,1.0153045012078181
