,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.04894491229366445,0.2170614631521417,0.18721744444444496,0.33945619173131897
1,1.0,0.038747170449049025,0.14280120679441444,0.07464566666666683,0.22121777437566764
2,1.5,0.03120010593815222,0.09439690035898571,0.045804666666666806,0.14729274853046215
3,2.0,0.024732625417896326,0.06880330845079365,0.04406377777777762,0.10406558290799707
4,2.5,0.0189930272023339,0.053531969862753354,0.0283363333333329,0.06988654079674073
