,0,1,2,3,4,5,6,7,8,9
0,0.1644295549231956,0.1644295549231957,0.1644295549231957,0.1644295549231957,0.06049025277721418,0.06049025277721418,0.06049025277721422,0.06049025277721418,0.06049025277721422,0.06049025277721422
1,0.14141294714640562,0.14141294714640562,0.14141294714640562,0.14141294714640562,0.14141294714640562,0.05202291597062641,0.05202291597062641,0.05202291597062641,0.05202291597062641,0.05202291597062641
2,0.15364416152844795,0.15364416152844795,0.15364416152844826,0.15364416152844795,0.15364416152844795,0.05652252828234025,0.05652252828234025,0.05652252828234036,0.05652252828234025,0.05652252828234025
3,0.14023540246274876,0.14023540246274876,0.14023540246274876,0.14023540246274876,0.14023540246274876,0.0666141631824912,0.051589721490448326,0.051589721490448326,0.051589721490448326,0.051589721490448326
4,0.12914520436798113,0.1291452043679814,0.1291452043679809,0.1291452043679809,0.1291452043679809,0.1291452043679809,0.04750986561286453,0.04750986561286453,0.04750986561286453,0.047509865612864535
5,0.051897231692081554,0.051897231692081554,0.051897231692081554,0.051897231692081554,0.14107130185591416,0.14107130185591416,0.13592084582847028,0.13592084582847005,0.13592084582847028,0.13592084582847053
6,0.05447371857839838,0.05447371857839838,0.05447371857839838,0.05447371857839838,0.06923895056054728,0.14807491934025221,0.14807491934025221,0.14807491934025221,0.14807491934025221,0.14807491934025221
7,0.05008657141981047,0.050086571419810474,0.05008657141981047,0.05008657141981047,0.05008657141981047,0.13614941694028707,0.13614941694028695,0.13614941694028695,0.13614941694028695,0.13614941694028695
8,0.055424021731853394,0.055424021731853394,0.055424021731853394,0.055424021731853394,0.055424021731853394,0.15065811113381633,0.1506581111338163,0.1506581111338163,0.1506581111338163,0.1506581111338163
9,0.059251186149077116,0.059251186149077116,0.059251186149077116,0.059251186149077116,0.059251186149077116,0.059251186149077116,0.1610614226236806,0.1610614226236806,0.1610614226236806,0.1610614226236806
