,eps_grid,mse_aaa,wass_aaa,mse_est,wass_est
0,0.5,0.06312653835399358,0.13662400000000005,0.1800477342577778,0.20193118662543796
1,1.0,0.0573458696341665,0.07092399999999999,0.14241791114893732,0.11938217345710705
2,1.5,0.056518025686660575,0.06569000000000004,0.08651509598795519,0.0769323714401888
3,2.0,0.05448651950567929,0.03206800000000001,0.06492686777067815,0.05883253097241492
4,2.5,0.053622982422151994,0.023050000000000095,0.050256453566929406,0.03349912926680944
