,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.04811787741670636,0.21251610934111909,0.12465868167714726,0.2451875872823519
1,1.0,0.03875670576462958,0.1289729352514162,0.12286971413211223,0.2441342790093966
2,1.5,0.031402711436083794,0.08952844685186986,0.12289931921626565,0.24417595748556253
3,2.0,0.025027075468940355,0.06595683685854178,0.12243457499295231,0.24371952676309194
4,2.5,0.019414860786142782,0.04835173565009821,0.12233128174592146,0.24367168747810886
