,eps_grid,var_aaa,var_est,wass_aaa,wass_est
0,0.5,0.05037297863329142,0.10243392893251177,0.06804866666666698,0.12433387782748376
1,1.0,0.04112314856067402,0.09116040423994105,0.036207666666666465,0.05464510756240023
2,1.5,0.03275601750767128,0.07715959686529947,0.008672222222222544,0.022674853670760362
3,2.0,0.025713818244909065,0.06156918799321652,0.005591444444444556,0.01413558490560848
4,2.5,0.019350258356433434,0.04618390610808308,0.005714888888889073,0.009602229729746467
